mtime,AK,AS,BE,CS,CT,CU,CY,DH,DJ,DK,DP,EZ,FJ,FP,FR,GL,GP,GT,GV,I,JT,JX,KO,KU,KW,KY,KZ,MR,N,NX,NZ,QS,QX,RS,SW
2021-11-01T07:35,7937549,7906395,8243421,8758538,7549361,7481673,8528279,7316747,8145053,6264214,7236047,8309859,6172724,7516422,6423862,9489383,6648349,5603810,7695500,7629795,6871965,7289739,8325800,10206723,6387726,6711437,7250153,6997869,9735504,7655497,7796761,7193170,9372337,8397870,8530458
2021-11-01T07:40,7824077,7521217,7378721,6884434,7374257,5597368,6124667,8189618,6655155,6027083,5097546,8501958,8159175,7447672,7141071,7745845,7690480,7555858,6252973,8100750,8922884,7501434,7479860,8168072,6272849,6352598,6052343,6534186,6942757,7168002,5964708,7477944,6706448,7400368,6276734
2021-11-01T07:45,8595248,7725551,8732705,7032929,6911156,7819611,6115647,5950696,7626772,7175674,6915953,6338404,6864902,7895573,6610815,6623182,6683041,8693166,8684696,6668772,7613854,6921096,6526927,6817635,6646270,5874954,6859498,6175486,7482365,7900242,7760807,6662910,6225933,8373870,5628508
2021-11-01T07:50,6790405,9753264,8305915,6078903,7795154,6744186,5418094,7358008,7792670,8139098,6289014,8337055,8164173,8628966,7463715,5329539,5279432,6027814,8002075,5880455,9395327,7305005,7230276,5364317,7103314,7503495,6879075,6703277,6308254,8279501,7223853,8928721,8068582,6737820,7688078
2021-11-01T07:55,7507525,8066660,7765079,6768396,7740511,8012659,7511962,9250159,6997561,8815608,6615763,5909571,8180557,9263561,8628072,7016064,5715035,7305425,7587082,6595934,7451048,6569734,6795049,7615973,7445026,6072120,6915538,6347895,5904227,7360954,8862344,7965346,8207638,7677936,9269076
2021-11-01T08:00,6557249,6803539,9009450,6173668,6050024,6158990,8173607,7104103,8154001,9520334,7924864,7332146,6835030,8182533,9437063,7194125,8442185,6425211,7701549,7762465,6736783,7525506,6912157,7414154,6533693,5569178,8561821,8369993,5523653,7415385,6806407,7320611,7285515,5857857,5657802
2021-11-01T08:05,6593911,8006600,8860183,7864601,6110441,6685001,8958463,6263416,6315852,5928683,7083929,6421817,9384802,8344453,8722855,8025816,7309629,9200706,6660037,8244472,6754873,7557203,6309588,7087582,4993778,8005858,6916545,7392563,7489470,8313009,7830857,7204196,7421254,6708624,8026369
2021-11-01T08:10,6789740,7831915,7567113,8705961,6653637,8659624,6052826,7140817,6105996,6728478,6779503,6753986,9423036,7347464,7423456,8882588,9023365,6648665,5569291,5793607,7411942,6928615,6727219,7926123,7459465,7126929,6527513,7408535,6369785,8465827,5610328,8833483,7273691,6829479,6742107
2021-11-01T08:15,8500863,6801101,7204518,6581266,6005889,7174060,6746732,6732661,6765378,6804989,8444815,7186093,8070668,6497523,6627790,6048980,6962063,7253427,7358431,7575441,7799240,8304136,7080562,7473805,7681452,6159823,6659864,6986477,7819979,7507143,6829693,6318529,7562556,7971379,6947419
2021-11-01T08:20,7337199,5893841,9921096,6301719,6447929,5818134,7943418,6813308,6385397,7497969,8527892,7127258,7157502,9158024,8463656,6648512,7775195,7577696,8423125,8274855,8521372,8901678,8887306,7836406,5921484,6418439,8798856,6873509,6980070,7435914,7475494,7556260,7853347,8999730,6925839
2021-11-01T08:25,6282526,6669083,7839835,8773675,7251619,8951907,7520488,9000995,7706134,7820468,8517558,7373773,7512948,7823872,5374774,8521140,6239229,7888296,6942758,7325205,7146375,7629597,7525314,6787414,7918586,6365846,8821142,6379211,7358541,8817462,6407984,8062038,9203929,6217682,8758003
2021-11-01T08:30,6505838,5919829,8903395,7345253,8370387,6543439,8529436,6789639,7441040,8520292,6386463,6573046,6542652,8201941,5475929,5615436,6502408,8127361,8111707,7574093,8124587,5954546,5742721,7419894,5570377,7951474,9902643,5996220,8262160,6765481,7206093,8069247,9990850,7736617,6916542
2021-11-01T08:35,7698752,7337194,7189351,8452340,8441251,6976144,6120689,4844147,7361389,7261693,6993116,8816688,7073665,7285311,6951388,7455092,9165758,6528364,8192091,7367627,6406088,8553503,7770764,6986893,7727796,5577541,8296144,6511671,8604152,8395710,8689356,8327935,8554600,7042857,8351749
2021-11-01T08:40,7969441,9396258,5607484,6827108,8018003,6036819,7738574,7702944,8475733,5845324,5923108,8079971,8428120,8050176,8878522,7340817,7576857,9200449,7266721,7125270,6055497,6008931,5612821,6223581,6745392,8059165,6887169,6449563,7876700,6085941,6762901,7238697,7108435,7953420,5019684
2021-11-01T08:45,7230720,8312127,7514875,8933772,7189736,7914412,6542758,9406897,6323748,6776796,7015120,8070162,6325950,6535237,6602068,8349349,8145852,8249612,7217401,7763273,6827528,5293860,7587303,7982043,8581672,7323839,6942680,6208815,7694264,5423591,6209227,7398521,6256468,5613647,8056819
2021-11-01T08:50,8401400,7032703,7625592,7454868,7386440,6695999,7501856,7948274,5532524,8496937,8532991,6537381,8181121,7550112,6685081,7262050,6534272,6609186,7154150,6775324,8530214,6761970,7133955,9153017,6284067,7173079,8022844,7190040,8425903,8837997,6159623,7621778,8766909,7567226,8062753
2021-11-01T08:55,6138315,6841533,7766062,7624946,6639412,7535405,5807786,8174716,6619863,6643140,7610487,6252861,9414938,7853347,8136121,7133369,6213244,7073668,8112529,8118389,8826554,7245876,8586641,6304202,7069892,6270648,7497652,7160180,6753525,6851799,7501355,9090584,6784166,6783575,8310459
2021-11-01T09:00,7388480,7147985,7929480,7189280,7338634,5553961,7373972,8555035,5419670,7370475,7050240,6991998,6269723,6630413,7799967,6809310,6141909,8159205,7804071,8477520,6094652,9655233,6590297,7501767,8412006,7594605,7855579,7358777,7542251,8883707,6056242,6166186,7141127,8544617,7939142
2021-11-01T09:05,8080016,7958924,7289521,4878174,7623628,8329637,6666423,7415278,7029946,7041915,7278306,8869040,6716737,6056844,5493890,7100986,6765867,7593939,9138193,8856944,7017200,7478465,7476373,6530457,7155302,7782106,7264651,7945300,8799178,7401496,8618983,6807972,8389227,6649998,7243993
2021-11-01T09:10,6721993,8993923,7388705,7648850,8013513,6485073,8425794,8473336,8050353,8736146,7859245,5267885,6784319,7910108,6759093,7688796,7372605,6334599,7955298,6618128,5651349,7846705,7732826,7479692,8431970,6170345,6120639,8463470,6057775,8146996,8978443,7482359,5859691,7167733,7064564
2021-11-01T09:15,7952725,7323622,7436216,8153703,6505484,9719086,8706203,6868548,6605187,8460592,6963119,7800220,6938762,7502748,7252083,9573619,9329554,6722716,8626562,7685505,5157536,7409537,7629844,7414981,7552851,7953638,6049346,7554108,8589802,7888866,7986309,7575601,6743671,6872178,6768951
2021-11-01T09:20,8181506,6346144,7243698,6456814,6627945,7788138,7263163,8061364,6333160,6582994,7244350,6171687,7090635,7023718,6930491,7524802,8404957,8465634,8064898,6897332,8131334,7296663,8619357,7789360,8244227,8949750,7388672,8095197,6792393,7568272,6918034,7918146,7991471,7889364,5641281
2021-11-01T09:25,7350002,8519467,5603158,9249131,5960761,7380957,5521018,5812741,7183327,8063037,7629716,7016075,6574710,5962468,5159534,7445105,6321048,7791298,7043552,7593076,6766851,6608713,7966911,5066416,6611308,7790346,8456038,8960557,8403097,6355734,6662976,6834074,7522144,7387794,5674302
2021-11-01T09:30,9486002,8396823,7715983,6801443,7241012,6693712,5195404,7090780,5953837,8114552,6845306,8695862,4922329,6608591,10587310,7166503,6157166,7814071,6450666,7298103,7465545,6876340,7066133,8041826,9014218,7742446,6611898,7864353,8487125,7254641,6699367,7868353,7411553,6697242,7066537
2021-11-01T09:35,6659597,7402676,7808740,8288006,6428406,8241226,8273483,6008616,8609599,8590159,6128336,7938422,8999691,5856267,7795777,6772993,8958426,6882549,6886245,6514840,9089140,7295684,7185908,8090664,7464190,7390724,4936288,5226989,5594126,6224655,8070477,7562094,6993711,7782009,5510580
2021-11-01T09:40,7771341,6629797,5189351,7433795,5720898,8828807,6731292,6107704,9270513,6000729,6785284,6401117,7351961,7866488,9178155,9666396,7157664,6838049,7304617,7197282,8236743,8088385,7283373,6801243,6253563,5942847,6754957,6475846,10719519,8903958,7341163,6367283,8605671,7787752,7689016
2021-11-01T09:45,7362233,7177351,6815029,8276716,7526048,8478891,6679317,9277108,7504802,8471393,7098599,7458638,7275492,6341680,9414965,7344653,5719071,7883902,7150416,8561989,8005849,7864390,6531727,8860057,7900206,7286977,5928395,9609094,7833931,6580842,8015339,7668696,7345268,6946971,6772279
2021-11-01T09:50,6197716,8014159,6519478,6679945,7811333,7738571,8446727,7607296,8566616,5597769,7407445,7705037,7728083,8738717,7553177,8540523,7045927,6766820,8345250,6161163,8040813,6316050,6843579,5918546,6096549,8202051,7392986,10163343,6704633,7963046,6022020,5881880,8102960,7272493,5955164
2021-11-01T09:55,7230601,6462182,7107826,8912807,8944358,8839881,8246522,6593541,6705183,7298817,6825009,6652632,8080093,8370057,6506574,7049070,8386365,8911630,7043998,7070148,5657329,8105097,7980612,6160737,8101390,7264744,8208277,7358126,5769136,6063877,6754123,8834194,4554241,8528928,5820734
2021-11-01T10:00,9273593,7234830,5663336,8029161,8503801,6971055,8917025,7480645,9642344,5030740,6360450,6617040,7296316,8880248,8507734,6762357,7480856,7464356,5614309,7589445,7668212,5458321,9540013,9286891,7903762,6494870,7394077,5854133,6148581,8457100,8179248,8258873,7567464,7555459,7569918
2021-11-01T10:05,8094023,8177655,7740135,8660124,8455007,6804805,8838960,6320343,7074353,8231313,8592077,6720633,7516107,5536159,7256654,8251779,7514146,6963942,6838466,6947394,8318067,7303640,6855534,5967361,6645283,8122540,7095644,7902158,7213127,9344009,5918070,7909940,7476923,7678214,7894989
2021-11-01T10:10,6180831,9221590,8294802,8544184,5923688,7761358,7026025,7090281,6359835,7637523,7055070,6881759,7448408,8052376,7565922,7854985,6409397,7671419,8391395,7262608,7708720,8556644,6118544,6289679,9508371,7526868,6833505,6538720,8276334,8167782,5534431,6517713,9110347,6090285,7122483
2021-11-01T10:15,6304095,7489654,9923627,8524247,7898471,5714665,9390153,6544451,7553975,6824957,8289392,7576514,9236490,5049156,6581890,8475901,8802422,7167138,7011839,6994758,7603965,8030428,8703754,6099375,7943554,7387799,7129945,8467608,8402566,9109403,7705103,7170372,6405796,6421402,8618676
2021-11-01T10:20,9545723,7836745,5858483,8318878,7794631,8482632,7970886,7069090,6284061,7400229,8743915,8117048,6615538,8229666,6354438,7753491,5617332,6684371,6893817,4871771,5324023,5016784,8430033,7854885,7244645,6578624,7546497,7906290,6459181,7311059,7589013,7582577,6925465,7196650,8844980
2021-11-01T10:25,6549209,6183566,6277761,8422027,9448621,6754545,7000827,6438881,7186619,7885324,7576753,7020059,7850040,6859535,7183595,7717834,8215955,5811564,5761869,5611946,7226904,8629447,6542056,9109694,7500315,7433848,7967391,8694191,6356286,8731083,7444770,7911020,6568111,6525231,7341147
2021-11-01T10:30,8826772,7070427,8006926,8300041,6421216,7973464,7011761,7682588,7569133,9201599,7147569,7786848,6190789,8417867,7914731,7675216,7121889,7704160,7344338,6473772,9386097,5731589,8242805,9405577,5967735,7331879,7996130,6670813,8345908,6652725,6515717,7816986,5285302,7665844,8151190
2021-11-01T10:35,8448459,8035890,6673741,6526355,8169841,8531371,6361667,7992259,6981905,6699908,7709087,6708203,9212980,7461009,8270938,6231183,7903028,7059513,7589909,7695299,6371142,8784663,7019212,7355304,8946321,8053143,6394242,8974415,5204404,7658486,7908428,7151577,7836232,6546701,7731587
2021-11-01T10:40,7085089,8396694,7498520,7259956,5981691,6264860,7002164,7495564,7814669,6416128,7971249,6897775,8722217,7203260,6343766,7027515,7763232,6871771,7778298,7194050,7634883,7041398,7149442,7981962,6579106,6900796,5978780,6886613,6363280,7421206,8499981,6676334,6759438,7503047,6077763
2021-11-01T10:45,7663141,7753550,6962016,7660549,7738494,6987318,7409376,9371720,7285920,8485922,7823113,8946879,7935646,8428683,8026646,5902168,5872030,7047332,6592162,6956721,5902963,4979757,8451724,9870316,7620850,7397331,8205846,6804796,8149768,7287813,7925073,5433819,8195663,8331236,8147692
2021-11-01T10:50,8147311,7999504,7343580,8117782,6199492,6379481,8125088,5344341,5785037,6971513,8754457,7576011,6191046,7056633,6685330,6840824,8508480,8893763,5620069,6370892,6052671,7761730,6811347,7815038,6176244,5550510,8628059,7001184,8842432,6867690,7976862,7386933,6004150,6469230,8445818
2021-11-01T10:55,7110873,8217062,8367538,6396745,8904003,6987992,7403456,5709190,8645370,7841825,6373858,6733476,7929466,6953404,6552243,7698182,4981430,9112647,4894639,6719742,7018773,6690790,7043827,9361335,8253967,5221919,8193707,7726413,6974680,6642147,6964145,7273345,6425456,7863755,7092979
2021-11-01T11:00,7272981,7255615,8524629,8515362,7978278,7221086,7664797,6983825,7611075,7234700,9462456,7055397,8230401,7687163,7297994,7573861,7104511,7289720,6775693,8290695,9263828,8530638,5484681,7397145,7655388,7713729,8880319,6205775,8901299,8110639,8753409,4224661,6681527,6495032,7574170
2021-11-01T11:05,7838071,8497570,7984182,6373948,7267422,8819475,7479860,5885423,6179823,8201015,6461522,6833560,7571010,8479706,7280412,6436636,7673678,6288433,6802661,7632658,7688740,8260206,8546969,6944350,7679392,7026221,7383966,7792171,6706778,8678210,7556805,8630378,7085809,8039854,8698446
2021-11-01T11:10,7174022,7564522,6640696,7787803,8716752,6335738,8811115,5470134,9327413,9461369,7966029,7292800,7399373,6748852,6282532,7572871,6515316,8537232,6892661,7742289,8249146,6185136,7609093,7417604,7892201,8293983,8012143,7386977,6877122,6847117,8979690,8545514,7036014,7256498,8322985
2021-11-01T11:15,7782118,7817658,7434022,6005949,8261934,8621410,6505187,5440778,9394531,7594010,6123687,6272695,9219581,6424726,5856948,8854130,5614797,7398157,8186774,7805318,5778498,7987401,6987448,4540199,9351092,8602764,6693413,8277517,8112245,7096836,6071554,6480345,7266455,7105886,8498405
2021-11-01T11:20,7953499,7705256,8421917,7003636,9637823,6655044,9038010,8426348,8616812,7263639,5617522,6559314,6563626,7904441,8988312,4517402,7813209,6880381,7381906,6792854,7759374,8814623,6302611,7868758,7769160,6698411,7135440,7061113,8760628,6389123,8573138,7483189,8176557,7235368,7139594
2021-11-01T11:25,7457966,7811272,7852719,7430780,8831280,6756910,8018664,8913218,7579123,7521133,6905341,7015359,8299489,7354451,7896244,8298840,6496155,6975254,9196461,7962659,8108308,9089450,7010309,9632918,8583835,8913793,7441635,6572102,6507461,7252485,6504998,6103931,7963506,6356302,6941994
2021-11-01T11:30,9911941,4862755,7731877,7707259,7395771,6486911,6958184,8199941,8670142,7465319,7010298,7317449,4238092,8178892,6438542,7462384,7947773,7067655,6547347,8813343,9260870,6050199,6702553,7037696,7436786,8924522,6926158,6736128,7250233,7274432,6614176,6406551,10331174,7407262,7323322
2021-11-01T11:35,7113110,6840870,7374860,6707690,8124163,6702595,6433230,7109382,6624318,6841856,5504184,7477589,7516562,6875628,6020115,6889315,6771941,7624596,7534824,8199214,8542590,8635866,8063582,7017598,7144646,7933174,6425115,4709963,5865546,6373500,6685303,7595358,7899750,6549627,8233934
2021-11-01T11:40,6600388,7352928,5890240,7016706,5915801,8759314,8049601,8824095,8576659,8882171,7820696,6217133,8117958,5821760,8593258,6259831,6628863,8579051,6108008,7547918,8280836,6036512,8101980,5839014,8004829,7556340,5696531,6199830,8225682,7481608,7423150,8592715,6357794,4961836,7052484
2021-11-01T11:45,6636422,7017775,7132977,5779420,8310485,6883582,5523102,7324517,9994224,7863261,7940581,8485151,8881244,7470007,8542014,5975199,7230216,7961150,7062510,7915507,7539932,8031654,7934497,7141395,8105970,5017107,7118231,8048512,5958432,7220613,7841743,8496526,7981356,7364532,5979306
2021-11-01T11:50,7739982,5848889,6647971,8023103,6608020,8679354,4769322,7572189,7107791,7375459,7333920,7753601,6972212,8897781,7208450,6411419,6855884,5989501,7250180,6434096,5602063,7370481,8525783,7825193,6067997,8974062,7939702,6962684,7391637,7555816,6396266,6368082,6923375,6556170,8814062
2021-11-01T11:55,9050806,6577233,6513447,8924834,6890977,8224452,7816209,8657111,7975399,7082207,6784023,6943318,7634103,8297063,7856289,7480365,6904688,7233751,8276272,6893027,8136509,7945938,9450749,7525953,7962094,7086422,7355476,7831585,8210114,5937928,7101013,7962145,9147490,7406352,6815550
2021-11-01T12:00,7469817,7451034,7904210,7899270,8354204,6777430,5659158,7531055,7369591,5238410,5876026,6172415,7254032,6818490,9902107,6941225,7772652,8230413,7261189,7653949,7126824,8079624,8251501,7679823,6637370,7011681,8712424,8579063,6884846,8540263,7003895,9437106,8487544,5154641,8478914
2021-11-01T12:05,8611190,7265186,5423573,7648014,8402231,6067287,8120415,5387237,5743240,7862943,6446745,5997742,7649497,5239008,7969675,6864413,6544242,6230246,5498981,7076472,7829154,10169139,10809673,7727349,6508487,7671680,5637909,5704519,5830176,8869939,8398866,7204231,7817362,7364615,7816591
2021-11-01T12:10,7397652,7979779,8773644,8757179,6745555,6817399,9956786,6555370,8017801,7478673,8581655,7097873,8712005,7927333,6317843,7312169,6554085,7706932,8998924,7979553,8076648,6625891,5771884,5881083,8046120,7856133,6932502,6809081,7776071,4639275,6391246,9657901,9096068,6947923,5736947
2021-11-01T12:15,6916526,8413876,8058118,6218086,9139088,7207354,8009431,7421035,8330584,6002797,6711713,8350608,6809585,7980240,9029784,8025897,8340352,9181877,6878086,9638846,8310342,5100990,6518942,6830615,9317119,6840536,7775638,7471197,7546445,6019256,8722353,7426149,7152004,7213220,7365427
2021-11-01T12:20,8167748,7198532,8027063,7958204,6241303,5419235,6425911,6894296,7754160,6630395,9056960,7655250,6486719,6958543,8031598,6596436,8228537,6468602,7242691,7129676,5440603,8919062,7268267,7274844,7158944,7155324,7554722,8932298,5931467,6576136,7360184,7947412,9674445,6350661,9488847
2021-11-01T12:25,7673536,6322713,6973361,8784858,7417734,6084534,5617530,6492268,7179971,8249117,5615721,9371928,7055672,6404581,7270867,7979913,6312868,7069975,6406492,5513265,5019416,7137219,9592940,5400283,8647429,8426883,7693051,7969355,7560489,8206536,7286608,7077996,7053507,5677387,7472850
2021-11-01T12:30,6425964,6836733,8342950,6908287,7379204,8000589,7047627,8967178,8515323,6672832,6080197,8255672,7373763,7389710,6967031,7071817,6384439,6583165,8997831,4909368,8443977,5874666,6780026,6292324,7307126,6191025,7177903,7813070,6695013,6918905,6542547,4986212,9483783,8022189,8690261
2021-11-01T12:35,6596699,7586577,8504262,8267525,7954892,7788357,7795669,7911140,7819927,8005221,7145157,7205927,7543476,7647601,8571653,5946774,6462586,8543019,8836834,7762306,7056315,8097180,8354750,8236274,8436527,6712729,6856609,7021541,7622745,6878316,8710945,8054983,7734480,8398642,8623384
